SPEAKER_TYPE,DEBATE_DATE,DEBATE_TIME_UTC,DEBATE_TIMESTAMP_UTC,DEBATE_NAME,SPEAKER,TEXT,NEG,NEU,POS,COMPOUND,FIRSTMATCH,STARTTIME,LASTMATCH,ENDTIME,SIMPLE,MATCHED,RATIO,CANDIDATE_ID,FEC_CANDIDATE_ID,FEC_COMMITTEE_ID,PARTY,ACTIVE,TWITTER_PRIMARY,TWITTER_ALL,IS_INCUMBENT,NAME_FIRST,NAME_LAST,NAME_FULL
candidate,2019-06-27,02:24:41,2019-06-28 02:24:41.000,NBC 06-27-2019 Night 2,BIDEN,I would make sure that we invested $400 million in new science and technology to be the exporter not only of the green economy but economy that can create millions of jobs. But I would immediately join the Paris Climate Accord. I would up the ante in that accord which it calls for because we make up 15 percent of the problem; 85 percent of the world makes up the rest. And so we have to have someone who knows how to corral the rest of the world bring them together and get something done like we did in our administration.,0.033,0.87,0.097,0.7003,13156,5081.463,13251,5114.433,i would make sure that we invested $400 million in new science and technology to be the exporter not only of the green economy but economy that can create millions of jobs but i would immediately join the paris climate accord i would up the ante in that accord which it calls for because we make up 15 percent of the problem; 85 percent of the world makes up the rest and so we have to have someone who knows how to corral the rest of the world bring them together and get something done like we did in our administration,"i would make sure that we invested $400,000,000 in new science and technology to be the exporter not only of the green economy but economy that can create millions of jobs but i would immediately enjoying the paris climate accord i would up the ante in that accord which it calls for because we make up 15% of the problem 85% of the world makes up the rest and so we have to have someone who knows how to corral the rest of the world bring them together and get something done like we didn't our",0.9429133858267716,29.00000,P80000722,C00703975,Democrat,TRUE,@JOEBIDEN,"[
  ""@JOEBIDEN""
]",FALSE,Joseph,Biden,"Biden, Joseph R. Jr."
moderator,2019-06-27,02:25:15,2019-06-28 02:25:15.000,NBC 06-27-2019 Night 2,MADDOW,Senator Sanders,0.0,1.0,0.0,0.0,13253,5115.113,13253,5115.473,senator sanders,sanders,0.6363636363636364,,,,,,,,,,,
moderator,2019-06-27,02:25:15,2019-06-28 02:25:15.000,NBC 06-27-2019 Night 2,MADDOW,I want to give you 30 seconds to follow-up but I'm going to hold to you 30.,0.0,0.929,0.071,0.0387,13254,5115.473,13270,5118.383,i want to give you 30 seconds to follow-up but i'm going to hold to you 30,i want to give you 30 seconds to follow up but i'm gonna hold you to 30,0.896551724137931,,,,,,,,,,,
candidate,2019-06-27,02:25:22,2019-06-28 02:25:22.000,NBC 06-27-2019 Night 2,SANDERS,Look the old ways are no longer relevant. The scientists tell us we have 12 years before there is irreparable damage to this planet. This is a global issue. What the president of the United States should do is not deny the reality of climate change but tell the rest of the world that instead of spending a trillion and a half dollars on weapons of destruction let us get together for the common enemy and that is to transform the world's energy system away from fossil fuel to energy efficiency and sustainable energy. The future of the planet rests on us doing that.,0.142,0.738,0.12,-0.6939,13278,5122.043,13371,5158.943,look the old ways are no longer relevant the scientists tell us we have 12 years before there is irreparable damage to this planet this is a global issue what the president of the united states should do is not deny the reality of climate change but tell the rest of the world that instead of spending a trillion and a half dollars on weapons of destruction let us get together for the common enemy and that is to transform the world's energy system away from fossil fuel to energy efficiency and sustainable energy the future of the planet rests on us doing that,the scientists tell us we have 12 years before the is irreparable damage to this planet this is a global issue what the president of the united states should do is not deny the reality of climate change but how the rest of the world that instead of spending a trillion and 1/2 dollars on weapons of destruction let us get together for the common enemy and that is to transform the world energy system away from fossil fuel damage efficiency and sustainable energy future off the planet rests on a way pass the,0.9085820895522388,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,MADDOW,Thank you Senator.,0.0,0.444,0.556,0.3612,,,,,thank you senator,,0.0,,,,,,,,,,,
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,TODD,Before we go  hang on,0.0,1.0,0.0,0.0,,,,,before we go hang on,,0.0,,,,,,,,,,,
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,MADDOW,Before we leave this topic,0.231,0.769,0.0,-0.0516,,,,,before we leave this topic,,0.0,,,,,,,,,,,
candidate,2019-06-27,02:26:00,2019-06-28 02:26:00.000,NBC 06-27-2019 Night 2,SWALWELL,Here's the solution. Pass the torch. Pass the torch to the generation that's going to feel the effects of climate change.,0.0,0.897,0.103,0.3182,13375,5160.463,13385,5164.983,here's the solution pass the torch pass the torch to the generation that's going to feel the effects of climate change,the generation that's gonna feel the effects of fossil records generation,0.5340314136125655,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,02:26:13,2019-06-28 02:26:13.000,NBC 06-27-2019 Night 2,SANDERS,No take on the fossil fuels and that's the solution.,0.176,0.64,0.184,0.0258,13398,5173.443,13398,5173.553,no take on the fossil fuels and that's the solution,on,0.07547169811320754,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
moderator,2019-06-27,02:26:14,2019-06-28 02:26:14.000,NBC 06-27-2019 Night 2,MADDOW,Before we leave this topic here's something you all want to weigh in on.,0.083,0.828,0.09,0.0258,13399,5173.553,13405,5175.733,before we leave this topic here's something you all want to weigh in on,this somebody younger body doesn't mean you,0.38596491228070173,,,,,,,,,,,
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,GILLIBRAND, to the Republican Party.,0.0,0.526,0.474,0.4019,,,,,to the republican party,,0.0,9.00000,P00009290,C00694018,Democrat,TRUE,@SENGILLIBRAND,"[
  ""@SENGILLIBRAND""
]",FALSE,Kirsten,Gillibrand,"Gillibrand, Kirsten"
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,TODD,Just  just,0.0,1.0,0.0,0.0,,,,,just just,,0.0,,,,,,,,,,,
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,MADDOW,Hold one moment.,0.0,1.0,0.0,0.0,,,,,hold one moment,,0.0,,,,,,,,,,,
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,TODD,Just trust us on this. We're going to,0.0,0.68,0.32,0.5106,,,,,just trust us on this we're going to,,0.0,,,,,,,,,,,
candidate,2019-06-27,02:26:16,2019-06-28 02:26:16.000,NBC 06-27-2019 Night 2,WILLIAMSON,The fact that somebody has a younger body doesn't mean you don't have old ideas. John Kennedy  John Kennedy,0.0,1.0,0.0,0.0,13406,5175.733,13417,5181.543,the fact that somebody has a younger body doesn't mean you don't have old ideas john kennedy john kennedy,don't have old ideas kennedy john kennedy really not say john kennedy,0.5287356321839081,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
candidate,2019-06-27,02:26:22,2019-06-28 02:26:22.000,NBC 06-27-2019 Night 2,WILLIAMSON, did not say  John Kennedy did not say  I have a plan to get a man to the moon and so we're going to do it and I think we can all work and maybe we can get a man on the moon. John Kennedy said by the end of this decade we are going to put a man on the moon.,0.0,1.0,0.0,0.0,13418,5181.543,13471,5194.45,did not say john kennedy did not say i have a plan to get a man to the moon and so we're going to do it and i think we can all work and maybe we can get a man on the moon john kennedy said by the end of this decade we are going to put a man on the moon,did not say i have a plan to get a man to the moon and so we're going to do it and i think could all work together and maybe get a man on the moon john kennedy said by the end of this decade we're going to put a man on the moon,0.8893528183716075,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
candidate,2019-06-27,02:26:35,2019-06-28 02:26:35.000,NBC 06-27-2019 Night 2,WILLIAMSON,Because John Kennedy was back in the day when politics included the people and included imagination and included great dreams and included great plans.,0.0,0.658,0.342,0.8979,13472,5194.61,13505,5206.87,because john kennedy was back in the day when politics included the people and included imagination and included great dreams and included great plans,because john kennedy was back in the day when politics included the people included imagination and including great dreams and included great plans and i have had a career not making the political plans,0.8181818181818182,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,MADDOW,Ms. Williamson,0.0,1.0,0.0,0.0,,,,,ms williamson,,0.0,,,,,,,,,,,
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,TODD,Thank you Ms. Williamson.,0.0,0.545,0.455,0.3612,,,,,thank you ms williamson,,0.0,,,,,,,,,,,
candidate,2019-06-27,02:26:50,2019-06-28 02:26:50.000,NBC 06-27-2019 Night 2,WILLIAMSON,And I have had a career not making the political plans but I have had a career harnessing the inspiration and the motivation and the excitement of people masses of people.,0.0,0.667,0.333,0.9186,13515,5209.96,13524,5214.04,and i have had a career not making the political plans but i have had a career harnessing the inspiration and the motivation and the excitement of people masses of people,and the motivation and the excitement of people matches people,0.5086206896551724,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,TODD,Thank you Ms. Williamson.,0.0,0.545,0.455,0.3612,,,,,thank you ms williamson,,0.0,,,,,,,,,,,
candidate,2019-06-27,02:26:54,2019-06-28 02:26:54.000,NBC 06-27-2019 Night 2,WILLIAMSON,When we know that when we say,0.0,1.0,0.0,0.0,13525,5214.06,13531,5215.83,when we know that when we say,when we know that when we say,1.0,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
moderator,2019-06-27,02:26:56,2019-06-28 02:26:56.000,NBC 06-27-2019 Night 2,TODD,Thank you.,0.0,0.286,0.714,0.3612,13532,5215.83,,,thank you,,0.0,,,,,,,,,,,
candidate,2019-06-27,02:26:56,2019-06-28 02:26:56.000,NBC 06-27-2019 Night 2,WILLIAMSON, we are going to turn from a dirty economy to a clean economy we're going to have a Green New Deal we're going to create millions of jobs we're going to do this within the next 12 years because I'm not interested in just winning the next election. We are interested in our grandchildren.,0.122,0.742,0.135,0.1984,13533,5216.14,13584,5231.34,we are going to turn from a dirty economy to a clean economy we're going to have a green new deal we're going to create millions of jobs we're going to do this within the next 12 years because i'm not interested in just winning the next election we are interested in our grandchildren,going to turn from a dirty economy to a clean economy we're gonna have a green new deal we're going to create millions of jobs we're gonna do this within the next 12 years because i'm not interested in just winning the next election our grandchildren we gotta we're gonna sneak in,0.8723404255319149,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,TODD,Thank you Ms. Williamson.,0.0,0.545,0.455,0.3612,,,,,thank you ms williamson,,0.0,,,,,,,,,,,
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,WILLIAMSON,Then it will happen.,0.0,1.0,0.0,0.0,,,,,then it will happen,,0.0,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
moderator,2019-06-27,02:27:13,2019-06-28 02:27:13.000,NBC 06-27-2019 Night 2,TODD,All right. We got to sneak in a break in a minute but before we go I'm going to go down the line here and I'm asking you please for one or two words only. All right please.,0.0,0.852,0.148,0.7096,13592,5232.65,13614,5240.28,all right we got to sneak in a break in a minute but before we go i'm going to go down the line here and i'm asking you please for one or two words only all right please,we go i'm gonna go down the line here and i'm asking you please for one or two words only all right please,0.7563636363636363,,,,,,,,,,,
moderator,2019-06-27,02:27:21,2019-06-28 02:27:21.000,NBC 06-27-2019 Night 2,MADDOW,Really.,0.0,1.0,0.0,0.0,13615,5241.06,13615,5241.58,really,really,1.0,,,,,,,,,,,
moderator,2019-06-27,02:27:22,2019-06-28 02:27:22.000,NBC 06-27-2019 Night 2,TODD,President Obama in his first year wanted to address both health care and climate. And he could only get one signature issue accomplished; it was obviously health care. He didn't get to do climate change. You may only get one shot and your first issue that you're going to push you get one shot that it may be the only thing you get passed what is that first issue for your presidency.,0.0,0.881,0.119,0.8519,13616,5241.59,13686,5269.0,president obama in his first year wanted to address both health care and climate and he could only get one signature issue accomplished; it was obviously health care he didn't get to do climate change you may only get one shot and your first issue that you're going to push you get one shot that it may be the only thing you get passed what is that first issue for your presidency,president obama in his first year wanted to address both healthcare and clint and he could only get one signature issue accomplished it was obviously health care he didn't get to do climate change you may only get one shot and you're first issue that you're going to put you get one shot that it may be the only thing you get past what is that first issue for your presidency,0.9801324503311258,,,,,,,,,,,
moderator,2019-06-27,02:27:49,2019-06-28 02:27:49.000,NBC 06-27-2019 Night 2,TODD,Eric Swalwell you're first.,0.0,1.0,0.0,0.0,13687,5269.01,13690,5270.09,eric swalwell you're first,eric swallow your first,0.8571428571428571,,,,,,,,,,,
candidate,2019-06-27,02:27:51,2019-06-28 02:27:51.000,NBC 06-27-2019 Night 2,SWALWELL,For Parkland for Orlando for every community affected by gun violence ending gun violence.,0.619,0.381,0.0,-0.9274,13691,5270.56,13704,5275.69,for parkland for orlando for every community affected by gun violence ending gun violence,for parkland for orlando for every community affected by gun violence ending gun violence,1.0,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
moderator,2019-06-27,02:27:56,2019-06-28 02:27:56.000,NBC 06-27-2019 Night 2,TODD,Senator Bennet?,0.0,1.0,0.0,0.0,13705,5275.7,13705,5276.08,senator bennet,senator,0.6666666666666666,,,,,,,,,,,
candidate,2019-06-27,02:28:00,2019-06-28 02:28:00.000,NBC 06-27-2019 Night 2,BENNET,Climate change and the lack of economic mobility Bernie talks about.,0.187,0.813,0.0,-0.3182,13707,5280.26,13717,5284.17,climate change and the lack of economic mobility bernie talks about,climate change in the lack of economic mobility bernie talks about,0.9774436090225563,23.00000,P00011833,C00705186,Democrat,TRUE,@SENATORBENNET,"[
  ""@SENATORBENNET"",
  ""@MICHAELBENNET""
]",FALSE,Michael,Bennet,"Bennet, Michael F."
moderator,2019-06-27,02:28:04,2019-06-28 02:28:04.000,NBC 06-27-2019 Night 2,TODD,Senator Gillibrand?,0.0,1.0,0.0,0.0,13718,5284.37,13718,5284.77,senator gillibrand,senator,0.56,,,,,,,,,,,
candidate,2019-06-27,02:28:06,2019-06-28 02:28:06.000,NBC 06-27-2019 Night 2,GILLIBRAND,Passing a family bill of rights that includes a national paid leave plan universal pre-K affordable daycare and making sure that women and families can thrive in the workplace no matter who they are.,0.098,0.805,0.098,0.0,13719,5285.5,13752,5296.7,passing a family bill of rights that includes a national paid leave plan universal pre-k affordable daycare and making sure that women and families can thrive in the workplace no matter who they are,passing a family bill of rights that includes a national paid leave universal pre k affordable daycare and making sure that women and families can thrive in the workplace no matter where they are,0.9720101781170484,9.00000,P00009290,C00694018,Democrat,TRUE,@SENGILLIBRAND,"[
  ""@SENGILLIBRAND""
]",FALSE,Kirsten,Gillibrand,"Gillibrand, Kirsten"
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,HARRIS,Oh I like that.,0.0,0.444,0.556,0.3612,,,,,oh i like that,,0.0,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,TODD,That was pretty good. Senator Harris?,0.0,0.396,0.604,0.7269,,,,,that was pretty good senator harris,,0.0,,,,,,,,,,,
candidate,2019-06-27,02:28:19,2019-06-28 02:28:19.000,NBC 06-27-2019 Night 2,HARRIS, so passing a middle-class and working families tax cut,0.231,0.769,0.0,-0.2732,13753,5299.4,13762,5303.07,so passing a middle-class and working families tax cut,so passing a middle class and working families tax cut,0.9814814814814815,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,TODD,That's one.,0.0,1.0,0.0,0.0,,,,,that's one,,0.0,,,,,,,,,,,
candidate,2019-06-27,02:28:25,2019-06-28 02:28:25.000,NBC 06-27-2019 Night 2,HARRIS, DACA guns and,0.0,1.0,0.0,0.0,13763,5304.66,13763,5305.46,daca guns and,guns,0.47058823529411764,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
moderator,2019-06-27,02:28:28,2019-06-28 02:28:28.000,NBC 06-27-2019 Night 2,TODD,I've given you credit for the first thing you said the tax cuts.,0.139,0.696,0.165,0.1027,13765,5307.56,13772,5309.56,i've given you credit for the first thing you said the tax cuts,you credit for first thing said the tax,0.7647058823529411,,,,,,,,,,,
moderator,2019-06-27,02:28:30,2019-06-28 02:28:30.000,NBC 06-27-2019 Night 2,TODD,Senator Sanders first thing?,0.0,1.0,0.0,0.0,13775,5310.31,13776,5311.44,senator sanders first thing,senator sanders,0.7142857142857143,,,,,,,,,,,
candidate,2019-06-27,02:28:32,2019-06-28 02:28:32.000,NBC 06-27-2019 Night 2,SANDERS,Chuck the premise that there's only one or two issues out there,0.0,1.0,0.0,0.0,13777,5312.37,13786,5315.54,chuck the premise that there's only one or two issues out there,premise that there's only one or two issues out there,0.9137931034482759,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
moderator,2019-06-27,02:28:36,2019-06-28 02:28:36.000,NBC 06-27-2019 Night 2,TODD,I'm not saying there isn't one or two.,0.0,1.0,0.0,0.0,13787,5316.3,13793,5317.67,i'm not saying there isn't one or two,i'm not saying there's one or two,0.9142857142857143,,,,,,,,,,,
candidate,2019-06-27,02:28:38,2019-06-28 02:28:38.000,NBC 06-27-2019 Night 2,SANDERS,This country faces enormous crises.,0.0,1.0,0.0,0.0,13794,5317.68,13795,5318.84,this country faces enormous crises,enormous crises,0.6122448979591837,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
moderator,2019-06-27,02:28:39,2019-06-28 02:28:39.000,NBC 06-27-2019 Night 2,TODD,Senator Sanders,0.0,1.0,0.0,0.0,13796,5318.85,13797,5319.55,senator sanders,senator sanders,1.0,,,,,,,,,,,
candidate,2019-06-27,02:28:40,2019-06-28 02:28:40.000,NBC 06-27-2019 Night 2,SANDERS,We need a political revolution. People have got to stand up and take on the special interests. We can transform this country.,0.0,0.802,0.198,0.5719,13798,5319.56,13817,5326.45,we need a political revolution people have got to stand up and take on the special interests we can transform this country,a political revolution people have got a stand off and take on the special interests we can transform this country,0.9322033898305084,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
moderator,2019-06-27,02:28:47,2019-06-28 02:28:47.000,NBC 06-27-2019 Night 2,TODD,Vice President Biden your first issue Mr. Vice President?,0.0,1.0,0.0,0.0,13819,5326.89,13827,5330.54,vice president biden your first issue mr vice president,vice president biden your first issue mr vice president,1.0,,,,,,,,,,,
candidate,2019-06-27,02:28:51,2019-06-28 02:28:51.000,NBC 06-27-2019 Night 2,BIDEN,I think you're so underestimating what Barack Obama did. He's the first man to bring together the entire world 196 nations to commit to deal with climate change immediately.,0.0,0.925,0.075,0.296,13828,5330.63,13855,5341.84,i think you're so underestimating what barack obama did he's the first man to bring together the entire world 196 nations to commit to deal with climate change immediately,i think you're so underestimated barack obama did he's the first man to bring together the entire world 196 nations to commit to deal with climate change immediately,0.9702380952380952,29.00000,P80000722,C00703975,Democrat,TRUE,@JOEBIDEN,"[
  ""@JOEBIDEN""
]",FALSE,Joseph,Biden,"Biden, Joseph R. Jr."
candidate,2019-06-27,02:29:02,2019-06-28 02:29:02.000,NBC 06-27-2019 Night 2,BIDEN,So I don't buy that. But the first thing I would do is make sure that we defeat Donald Trump period.,0.135,0.762,0.103,-0.1779,13856,5341.99,13873,5351.61,so i don't buy that but the first thing i would do is make sure that we defeat donald trump period,i don't buy that thief first thing i would do is make sure that we defeat donald trump,0.9130434782608695,29.00000,P80000722,C00703975,Democrat,TRUE,@JOEBIDEN,"[
  ""@JOEBIDEN""
]",FALSE,Joseph,Biden,"Biden, Joseph R. Jr."
moderator,2019-06-27,02:29:14,2019-06-28 02:29:14.000,NBC 06-27-2019 Night 2,TODD,OK Mayor Buttigieg your first priority your first issue as president that you are going to block and tackle.,0.127,0.745,0.128,0.0085,13874,5353.83,13889,5358.79,ok mayor buttigieg your first priority your first issue as president that you are going to block and tackle,your first priority your first issue is president that you were going to block and tackle,0.8775510204081632,,,,,,,,,,,
candidate,2019-06-27,02:29:19,2019-06-28 02:29:19.000,NBC 06-27-2019 Night 2,BUTTIGIEG,We've got to fix our democracy before it's too late. Get that right climate immigration taxes and every other issue gets better.,0.0,0.879,0.121,0.4404,13891,5359.19,13908,5364.74,we've got to fix our democracy before it's too late get that right climate immigration taxes and every other issue gets better,fix our democracy before it's too late get that right climate immigration taxes and every other issue gets,0.9137931034482759,14.00000,P00010298,C00697441,Democrat,TRUE,@PETEBUTTIGIEG,"[
  ""@PETEBUTTIGIEG""
]",FALSE,Pete,Buttigieg,"Buttigieg, Pete"
moderator,2019-06-27,02:29:25,2019-06-28 02:29:25.000,NBC 06-27-2019 Night 2,TODD,Mr. Yang?,0.0,1.0,0.0,0.0,13909,5365.37,13909,5365.79,mr yang,mr,0.4444444444444444,,,,,,,,,,,
candidate,2019-06-27,02:29:27,2019-06-28 02:29:27.000,NBC 06-27-2019 Night 2,YANG,I would pass a $1000 freedom dividend for every American adult starting at age 18 which would speed us up on climate change because if you get the boot off of people's throats they'll focus on climate change much more clearly.,0.0,0.837,0.163,0.8016,13912,5366.86,13950,5376.6,i would pass a $1000 freedom dividend for every american adult starting at age 18 which would speed us up on climate change because if you get the boot off of people's throats they'll focus on climate change much more clearly,i would pass a $1000 freedom dividend for every american adult starting at age 18 which would speed us up on climate change because if you get the boot off of people's throats focus on climate change much more,0.9631336405529954,17.00000,P00006486,C00659938,Democrat,TRUE,@ANDREWYANG,"[
  ""@ANDREWYANG""
]",FALSE,Andrew,Yang,"Yang, Andrew"
moderator,2019-06-27,02:29:37,2019-06-28 02:29:37.000,NBC 06-27-2019 Night 2,TODD,OK. Governor Hickenlooper?,0.0,0.405,0.595,0.4466,13952,5376.83,13953,5377.58,ok governor hickenlooper,governor hickenlooper,0.9333333333333333,,,,,,,,,,,
candidate,2019-06-27,02:29:38,2019-06-28 02:29:38.000,NBC 06-27-2019 Night 2,HICKENLOOPER,I would do a collaborative approach to climate change and I would pronounce it well before the election to make sure we don't reelect the worst president in American history.,0.0,0.757,0.243,0.7713,13954,5377.59,13984,5387.67,i would do a collaborative approach to climate change and i would pronounce it well before the election to make sure we don't reelect the worst president in american history,i would do a collaborative approach to climate change and i would pronounce it well before the election to make sure we don't re elect the worst president in american history,0.9971181556195965,25.00000,P00010520,C00698258,Democrat,TRUE,@HICKENLOOPER,"[
  ""@HICKENLOOPER""
]",FALSE,John,Hickenlooper,"Hickenlooper, John W."
moderator,2019-06-27,02:29:48,2019-06-28 02:29:48.000,NBC 06-27-2019 Night 2,TODD,And Ms. Williamson the last word.,0.0,1.0,0.0,0.0,13985,5387.73,13985,5387.9,and ms williamson the last word,and,0.17647058823529413,,,,,,,,,,,
candidate,2019-06-27,02:29:49,2019-06-28 02:29:49.000,NBC 06-27-2019 Night 2,WILLIAMSON,My first call is to the prime minister of New Zealand who said that her goal is to make New Zealand the place where it's the best place in the world for a child to grow up and I would tell her girlfriend you are so wrong because the United States of America is going to be the best place in the world for a child to grow up.,0.052,0.803,0.145,0.8025,13988,5389.34,14048,5404.49,my first call is to the prime minister of new zealand who said that her goal is to make new zealand the place where it's the best place in the world for a child to grow up and i would tell her girlfriend you are so wrong because the united states of america is going to be the best place in the world for a child to grow up,to prime minister of new zealand who said that her whole to make new zealand the place where it's the best place in the world for a child to grow up and i will tell a girlfriend so long because the united states of america is going to be the best place in the world for a child to grow up,0.9198036006546645,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
moderator,2019-06-27,02:30:05,2019-06-28 02:30:05.000,NBC 06-27-2019 Night 2,TODD,Thank you.,0.0,0.286,0.714,0.3612,14051,5405.25,14051,5405.88,thank you,you,0.5,,,,,,,,,,,
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,WILLIAMSON,We are going to have,0.0,1.0,0.0,0.0,,,,,we are going to have,,0.0,18.00000,P00009910,C00696054,Democrat,TRUE,@MARWILLIAMSON,"[
  ""@MARWILLIAMSON""
]",FALSE,Marianne,Williamson,"Williamson, Marianne"
moderator,2019-06-27,02:30:06,2019-06-28 02:30:06.000,NBC 06-27-2019 Night 2,TODD,You guys were close with the short  at least it was shorter responses.,0.0,1.0,0.0,0.0,14052,5405.88,14062,5408.89,you guys were close with the short at least it was shorter responses,guys were close with the short at least it was shorter,0.8852459016393442,,,,,,,,,,,
moderator,2019-06-27,02:30:09,2019-06-28 02:30:09.000,NBC 06-27-2019 Night 2,MADDOW,No they weren't. Not at all.,0.306,0.694,0.0,-0.296,14063,5408.9,14067,5410.3,no they weren't not at all,no response not at all,0.7083333333333334,,,,,,,,,,,
moderator,2019-06-27,02:30:10,2019-06-28 02:30:10.000,NBC 06-27-2019 Night 2,TODD,All right. C-minus.,0.0,1.0,0.0,0.0,14068,5410.36,14069,5410.87,all right c-minus,all right,0.6923076923076923,,,,,,,,,,,
moderator,2019-06-27,02:30:13,2019-06-28 02:30:13.000,NBC 06-27-2019 Night 2,MADDOW,We're going to take a quick break. We'll be right back with these candidates right after this.,0.0,1.0,0.0,0.0,14072,5412.84,14084,5415.34,we're going to take a quick break we'll be right back with these candidates right after this,we're gonna take a quick break we'll be right back with these candidates,0.8536585365853658,,,,,,,,,,,
moderator,2019-06-27,02:34:37,2019-06-28 02:34:37.000,NBC 06-27-2019 Night 2,MADDOW,Welcome back to the Democratic candidates' debate in Miami. We're going to continue the questioning now with Lester in the audience. We are? We are  a second are going to have a question from Lester in the audience. But that was just a fake-out.,0.032,0.899,0.069,0.3818,14091,5677.124,14149,5700.794,welcome back to the democratic candidates' debate in miami we're going to continue the questioning now with lester in the audience we are we are a second are going to have a question from lester in the audience but that was just a fake-out,the questioning now with lester in the audience we are we are a second are going to have a question from lester the audience but that was just a fake out we're gonna go to the issue of guns and congressman swalwell among this field of candidates you have a unique position on gun reform you're proposing that the,0.5517241379310345,,,,,,,,,,,
moderator,2019-06-27,02:35:04,2019-06-28 02:35:04.000,NBC 06-27-2019 Night 2,TODD,Let's go to  we're going to go to the issue of guns. And,0.0,1.0,0.0,0.0,14159,5704.374,14159,5704.524,let's go to we're going to go to the issue of guns and,and,0.10526315789473684,,,,,,,,,,,
